brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,price_per_mile,has_clean_title,had_accident,high_mileage,is_luxury_brand
Jeep,Wrangler Unlimited Sahara,2009,180036.0,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,9100.0,17,0.0505454464662623,1,1,1,0
Land,Rover Discovery HSE LUXURY,2017,57918.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Gray,None reported,Yes,33500.0,9,0.5784039504126524,1,0,1,0
BMW,340 i,2017,98600.0,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,26500.0,9,0.268762677484787,1,0,1,1
Ford,F-250 Lariat,2018,120000.0,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,55000.0,8,0.4583333333333333,1,1,1,0
BMW,M3 Competition,2022,14269.0,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Orange,None reported,Yes,80000.0,4,5.606559674819539,1,0,0,1
Lexus,LC 500 Base,2022,6875.0,Gasoline,471.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,89000.0,4,12.945454545454545,1,0,0,1
Honda,CR-V Touring,2019,55100.0,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,White,Gray,None reported,No,28324.0,7,0.5140471869328493,0,0,1,0
Porsche,Panamera S,2012,49000.0,Gasoline,400.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,No,41500.0,14,0.8469387755102041,0,0,0,1
BMW,750 i,2009,74600.0,Gasoline,400.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,White,Brown,None reported,Yes,15000.0,17,0.20107238605898123,1,0,1,1
Audi,A7 3.0T Premium,2019,45900.0,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,41500.0,7,0.9041394335511983,1,1,0,1
Chrysler,200 Limited,2015,95271.0,E85 Flex Fuel,184.0HP 2.4L 4 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,No,12468.0,11,0.13086878483483957,0,0,1,0
Ford,F-150 XL,2021,88883.0,Gasoline,2.7L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Agate Black Metallic,Black,None reported,Yes,33172.0,5,0.3732097251442908,1,0,1,0
Dodge,Grand Caravan R/T,2013,43000.0,E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Red,Black,None reported,Yes,35000.0,13,0.813953488372093,1,0,0,0
Ford,Focus SE,2018,33700.0,E85 Flex Fuel,160.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,A/T,Gray,Black,At least 1 accident or damage reported,Yes,12000.0,8,0.3560830860534125,1,1,0,0
RAM,2500 Big Horn,2016,95115.0,Diesel,6.7L I6 24V DDI OHV Turbo Diesel,6-Speed Automatic,Bright White Clearcoat,Diesel Gray / Black,None reported,Yes,43640.0,10,0.45881301582295114,1,0,1,0
Lotus,Elise Base,2005,25250.0,Gasoline,190.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,M/T,Red,Black,None reported,No,44000.0,21,1.7425742574257426,0,0,0,0
Chevrolet,Corvette Base,2007,20200.0,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Red,None reported,Yes,27500.0,19,1.3613861386138615,1,0,0,0
Audi,allroad 2.0T Prestige,2013,104457.0,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,17900.0,13,0.17136237877787033,1,0,1,1
McLaren,570S Spider,2018,8984.0,Gasoline,3.8L V8 32V MPFI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,Vega Blue,Black,None reported,No,99175.0,8,11.039069456812111,0,0,0,0
Chevrolet,Express 2500 Work Van,2017,76000.0,Gasoline,285.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,–,None reported,Yes,41400.0,9,0.5447368421052632,1,0,1,0
Chevrolet,Traverse High Country,2020,56247.0,Gasoline,3.6L V6 24V GDI DOHC,9-Speed Automatic,Stone Gray Metallic,Jet Black,None reported,Yes,39244.0,6,0.6977083222216296,1,0,1,0
Jeep,Wrangler S,2000,50750.0,–,–,5-Speed M/T,Blue,Gray,None reported,Yes,15000.0,26,0.2955665024630542,1,0,0,0
Acura,ILX Technology Plus Package,2016,61000.0,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,21000.0,10,0.3442622950819672,1,1,1,0
Chevrolet,Camaro 1LT,2019,9111.0,Gasoline,3.6L V6 GDI DOHC,8-Speed Automatic,Summit White,Jet Black,None reported,No,27599.0,7,3.029195477993634,0,0,0,0
Lexus,ES 350 Base,2015,100900.0,Gasoline,3.5 Liter,Automatic,Matador Red Mica,Parchment,None reported,No,21998.0,11,0.21801783944499503,0,0,1,1
Ford,F-150 XLT,2021,24207.0,Gasoline,2.7L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Black,–,None reported,Yes,43430.0,5,1.7941091419837236,1,0,0,0
Tesla,Model Y Long Range,2022,9411.0,Gasoline,Dual Motor - Standard,Automatic,Silver,Black,None reported,No,47998.0,4,5.100201891403676,0,0,0,0
Chevrolet,Corvette Z06,2006,21000.0,Gasoline,505.0HP 7.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,47500.0,20,2.261904761904762,1,0,0,0
Cadillac,CTS 3.6L Premium Luxury,2019,136150.0,Gasoline,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,At least 1 accident or damage reported,Yes,22500.0,7,0.1652589056188028,1,1,1,0
BMW,M3 Base,2009,78414.0,Gasoline,420.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,28750.0,17,0.36664371158211545,1,1,1,1
Mazda,Mazda3 FWD w/Preferred Package,2019,60800.0,Gasoline,186.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Beige,None reported,Yes,19900.0,7,0.32730263157894735,1,0,1,0
Ford,Maverick XLT,2022,16400.0,Hybrid,191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,Gray,Gray,None reported,Yes,34000.0,4,2.073170731707317,1,0,0,0
Toyota,Highlander Hybrid Limited,2018,62200.0,Hybrid,306.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,Brown,Beige,None reported,Yes,35707.0,8,0.5740675241157557,1,0,1,0
BMW,X6 xDrive40i,2021,72903.0,Hybrid,3.0 Liter Turbo,SCHEDULED FOR OR IN PRODUCTION,Black Sapphire Metallic,Black,At least 1 accident or damage reported,No,53998.0,5,0.7406828251237947,0,1,1,1
Lincoln,Town Car Signature,2003,142215.0,Gasoline,239.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Gray,Beige,None reported,Yes,5000.0,23,0.035158035368983584,1,0,1,0
Mercedes-Benz,SL-Class SL550 Roadster,2007,150000.0,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,8000.0,19,0.05333333333333334,1,0,1,1
Ford,Mustang GT,2000,49170.0,Gasoline,225.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,12500.0,26,0.254220052877771,1,0,0,0
Chevrolet,Suburban 1500 LT,2015,167500.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,Yes,18000.0,11,0.10746268656716418,1,0,1,0
Ford,Fusion SE,2016,110450.0,Gasoline,231.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Brown,None reported,Yes,11000.0,10,0.09959257582616568,1,0,1,0
Audi,S4 3.0T Premium Plus,2014,106000.0,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,At least 1 accident or damage reported,Yes,23000.0,12,0.2169811320754717,1,1,1,1
Chevrolet,Suburban Premier,2017,92728.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,34900.0,9,0.3763695971011992,1,0,1,0
Ford,Bronco Big Bend,2022,17000.0,Gasoline,275.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,–,None reported,Yes,44000.0,4,2.588235294117647,1,0,0,0
Ford,F-250 XL,2016,75200.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Gray,None reported,Yes,22000.0,10,0.2925531914893617,1,0,1,0
Dodge,Challenger SRT Hellcat,2015,1800.0,Gasoline,707.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Black,None reported,Yes,64990.0,11,36.105555555555554,1,0,0,0
Toyota,Tacoma TRD Sport,2019,36283.0,Gasoline,3.5 Liter,Automatic,Barcelona Red,Black,None reported,No,39598.0,7,1.0913651021139377,0,0,0,0
Audi,Q5 S line Premium Plus,2023,6682.0,Hybrid,2.0 Liter TFSI,Automatic,Mythos Black Metallic,Rock Gray,None reported,No,47798.0,3,7.153247530679438,0,0,0,1
Jeep,Wrangler Sport,2018,23399.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Black Clearcoat,Black,None reported,No,28999.0,8,1.2393264669430317,0,0,0,0
Genesis,G80 3.8,2017,29720.0,Gasoline,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Brown,Beige,None reported,Yes,29500.0,9,0.9925975773889637,1,0,0,0
Mercedes-Benz,SL-Class SL63 AMG Roadster,2009,56000.0,Gasoline,518.0HP 6.3L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,44850.0,17,0.8008928571428572,1,0,1,1
Lexus,LX 570 Three-Row,2020,59419.0,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Beige,None reported,Yes,73000.0,6,1.2285632541779565,1,0,1,1
Kia,Stinger GT2,2018,69100.0,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Black,None reported,Yes,32500.0,8,0.4703328509406657,1,0,1,0
Nissan,GT-R Premium,2021,22185.0,Gasoline,3.8L V6 24V MPFI DOHC Twin Turbo,6-Speed Automatic with Auto-Shift,Bayside Blue,Gray,None reported,Yes,99175.0,5,4.470362857786793,1,0,0,0
Chevrolet,Trailblazer SS,2008,29586.0,Gasoline,390.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,47900.0,18,1.619008990738863,1,0,0,0
Chevrolet,Silverado 2500 WT,2021,63866.0,Gasoline,6.6L V8 16V GDI OHV,Automatic,Silver Ice Metallic,Jet Black,None reported,Yes,41885.0,5,0.6558262612344596,1,0,1,0
Chevrolet,Suburban LTZ,2016,135484.0,Gasoline,5.3L V8 16V GDI OHV,6-Speed Automatic,Tungsten Metallic,Cocoa / Dune,None reported,No,29748.0,10,0.21956836231584542,0,0,1,0
Mercedes-Benz,E-Class E 350,2014,78500.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,17900.0,12,0.22802547770700637,1,1,1,1
BMW,M3 Base,2012,7982.0,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Red,None reported,No,51900.0,14,6.502129792032072,0,0,0,1
Bentley,Continental GT V8,2022,1795.0,Gasoline,"4L V-8 gasoline direct injection, DOHC, variable valve control,",Automatic,Onyx Black,Beluga,None reported,No,99175.0,4,55.250696378830085,0,0,0,0
Volkswagen,Golf R Base,2022,1067.0,Gasoline,315.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Blue,None reported,Yes,48000.0,4,44.98594189315839,1,0,0,0
Ford,Explorer Limited,2017,152000.0,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,Yes,15499.0,9,0.1019671052631579,1,0,1,0
Honda,Odyssey LX,2011,185000.0,Gasoline,248.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Purple,–,None reported,Yes,8900.0,15,0.04810810810810811,1,0,1,0
Dodge,Ram 2500 SLT Mega Cab,2007,97724.0,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,A/T,Red,Gray,None reported,Yes,19998.0,19,0.20463755065285907,1,0,1,0
Honda,Civic Sport,2020,22227.0,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,Red,Black,None reported,No,25980.0,6,1.168848697530031,0,0,0,0
Honda,Civic LX,2016,111000.0,Gasoline,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,13000.0,10,0.11711711711711711,1,0,1,0
Ford,F-250 XLT,2019,32268.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Gray,None reported,Yes,46500.0,7,1.441056154704351,1,0,0,0
Nissan,Pathfinder SV,2019,122009.0,Gasoline,3.5 Liter,Automatic,Gray,Black,None reported,No,18998.0,7,0.15570982468506422,0,0,1,0
Land,Rover Range Rover HSE SWB,2020,57785.0,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Black,Black,None reported,Yes,63995.0,6,1.1074673358137925,1,0,1,0
BMW,M3 Base,2002,200684.0,Gasoline,333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,At least 1 accident or damage reported,Yes,21500.0,24,0.10713360307747503,1,1,1,1
Hummer,H2 Base,2003,179400.0,Gasoline,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Brown,At least 1 accident or damage reported,Yes,15000.0,23,0.08361204013377926,1,1,1,0
Mazda,RX-8 R3,2009,57000.0,Gasoline,232.0HP 1.3L Rotary engine Gasoline Fuel,6-Speed M/T,Red,Black,None reported,Yes,14000.0,17,0.24561403508771928,1,0,1,0
Lexus,LX 570 Three-Row,2021,25997.0,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Brown,None reported,Yes,87000.0,5,3.346539985382929,1,0,0,1
Chevrolet,Suburban Z71,2022,36555.0,Gasoline,5.3L V8 16V GDI OHV,Automatic,Summit White,Jet Black,None reported,Yes,64288.0,4,1.7586650253043359,1,0,0,0
Mercedes-Benz,S-Class S 580 4MATIC,2023,989.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,9-Speed Automatic,Black,Black,None reported,Yes,99175.0,3,100.27805864509605,1,0,0,1
Chevrolet,Corvette Base,2007,28514.0,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Gray,None reported,Yes,32000.0,19,1.1222557340253911,1,0,0,0
Ford,Mustang GT Premium,2019,10400.0,Gasoline,460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Red,Gray,None reported,Yes,40000.0,7,3.8461538461538463,1,0,0,0
Chevrolet,Equinox Premier w/2LZ,2020,51133.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Iridescent Pearl Tricoat,Jet Black,At least 1 accident or damage reported,No,25800.0,6,0.5045665225979309,0,1,0,0
Chevrolet,Camaro Z28,2000,58800.0,Gasoline,305.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,White,None reported,Yes,15000.0,26,0.25510204081632654,1,0,1,0
Land,Rover Discovery HSE,2018,85000.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,33000.0,8,0.38823529411764707,1,0,1,0
Jeep,Wrangler SE,2000,95200.0,Gasoline,120.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,11999.0,26,0.12603991596638656,1,0,1,0
Toyota,Highlander XLE,2015,68575.0,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,At least 1 accident or damage reported,Yes,26000.0,11,0.3791469194312796,1,1,1,0
Chevrolet,Corvette Grand Sport,2011,12300.0,Gasoline,430.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,None reported,Yes,45000.0,15,3.658536585365854,1,0,0,0
Chevrolet,Corvette Stingray,2018,13900.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,None reported,Yes,54490.0,8,3.920143884892086,1,0,0,0
Mercedes-Benz,SLK-Class SLK230 Kompressor,2001,58800.0,Gasoline,190.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,9000.0,25,0.15306122448979592,1,0,1,1
Nissan,Juke NISMO RS,2016,30700.0,Gasoline,215.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,21500.0,10,0.7003257328990228,1,1,0,0
Porsche,911 Carrera C2S,2005,104000.0,Gasoline,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,44800.0,21,0.4307692307692308,1,0,1,1
Chevrolet,Colorado LT,2019,139116.0,Gasoline,3.6L V6 24V GDI DOHC,Automatic,Red,Jet Black,At least 1 accident or damage reported,Yes,24899.0,7,0.1789801316886627,1,1,1,0
Porsche,Macan S,2019,36700.0,Gasoline,348.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Blue,At least 1 accident or damage reported,Yes,48990.0,7,1.3348773841961852,1,1,0,1
Mercedes-Benz,GLE 350 Base 4MATIC,2022,24500.0,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Beige,None reported,Yes,82150.0,4,3.353061224489796,1,0,0,1
Toyota,Land Cruiser Base,2017,65000.0,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Brown,At least 1 accident or damage reported,Yes,65000.0,9,1.0,1,1,1,0
BMW,X6 xDrive40i,2021,27654.0,Hybrid,3.0 Liter Turbo,Automatic,Mineral White,Black,None reported,No,61998.0,5,2.2419179865480583,0,0,0,1
Rivian,R1S Adventure Package,2023,542.0,Gasoline,835.0HP Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,92500.0,3,170.66420664206643,1,0,0,0
Toyota,Highlander Platinum,2020,41000.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,38700.0,6,0.9439024390243902,1,0,0,0
Mercedes-Benz,SL-Class SL 63 AMG,2011,47400.0,Gasoline,518.0HP 6.3L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,41000.0,15,0.8649789029535865,1,1,0,1
Ford,Thunderbird Deluxe,2002,40110.0,Gasoline,252.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,A/T,Yellow,Black,None reported,Yes,18500.0,24,0.4612316130640738,1,0,0,0
RAM,2500 Big Horn,2014,124700.0,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,–,None reported,Yes,30000.0,12,0.24057738572574178,1,0,1,0
Ford,F-350 XLT,2013,31000.0,E85 Flex Fuel,316.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,Gray,At least 1 accident or damage reported,Yes,35000.0,13,1.1290322580645162,1,1,0,0
Toyota,RAV4 Prime XSE,2022,7100.0,Plug-In Hybrid,302.0HP 2.5L 4 Cylinder Engine Plug-In Electric/Gas,A/T,Gray,Black,None reported,Yes,49000.0,4,6.901408450704225,1,0,0,0
Jeep,Grand Cherokee Limited,2018,91677.0,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Granite Crystal Clearcoat Metallic,Black,None reported,No,26816.0,8,0.29250520850376865,0,0,1,0
Ford,Focus SE,2009,107500.0,Gasoline,132.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,9500.0,17,0.08837209302325581,1,0,1,0
Porsche,911 Carrera 4 GTS,2023,1518.0,Gasoline,473.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Beige,Brown,None reported,Yes,99175.0,3,65.332674571805,1,0,0,1
Chevrolet,Corvette Stingray w/2LT,2023,5200.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,None reported,Yes,88900.0,3,17.096153846153847,1,0,0,0
Ford,F-150 XLT SuperCab,2000,48054.0,Gasoline,220.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,9500.0,26,0.19769426062346526,1,0,0,0
Porsche,Macan Base,2018,87500.0,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Beige,None reported,Yes,28000.0,8,0.32,1,0,1,1
Acura,ZDX Base,2012,106335.0,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Gray,None reported,Yes,19000.0,14,0.17868058494380964,1,0,1,0
Chevrolet,Suburban Premier,2017,133598.0,Gasoline,5.3L V8 16V GDI OHV,6-Speed Automatic,Siren Red Tintcoat,Jet Black,At least 1 accident or damage reported,Yes,29999.0,9,0.22454677465231515,1,1,1,0
Chevrolet,Traverse Premier,2018,68455.0,Gasoline,3.6L V6 24V GDI DOHC,9-Speed Automatic,Silver Ice Metallic,Jet Black,None reported,Yes,30989.0,8,0.45269154919290044,1,0,1,0
Mercedes-Benz,E-Class E 400,2018,28690.0,Gasoline,329.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,38880.0,8,1.3551760195189961,1,0,0,1
BMW,M3 Base,2012,83000.0,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Red,At least 1 accident or damage reported,Yes,31000.0,14,0.37349397590361444,1,1,1,1
Ford,F-250 XLT,2019,38600.0,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Blue,–,None reported,Yes,54500.0,7,1.4119170984455958,1,0,0,0
Toyota,Highlander SE,2019,92000.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At least 1 accident or damage reported,Yes,30000.0,7,0.32608695652173914,1,1,1,0
Saturn,Sky Red Line,2009,134000.0,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Black,At least 1 accident or damage reported,Yes,9500.0,17,0.0708955223880597,1,1,1,0
Lexus,LS 460 Base,2012,103000.0,Gasoline,380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,20500.0,14,0.19902912621359223,1,0,1,1
Honda,CR-V LX,2004,176261.0,Gasoline,160.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,M/T,Gray,Gray,None reported,Yes,3750.0,22,0.021275267926540754,1,0,1,0
Ford,Mustang GT Premium,2010,58500.0,Gasoline,315.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,5-Speed M/T,White,Red,At least 1 accident or damage reported,Yes,20000.0,16,0.3418803418803419,1,1,1,0
Ford,F-250 Limited,2018,64000.0,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,A/T,Red,Beige,None reported,Yes,64000.0,8,1.0,1,0,1,0
Porsche,Boxster Black Edition,2016,24881.0,Gasoline,265.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,49999.0,10,2.009525340621358,1,1,0,1
Chevrolet,Corvette Base,2000,134000.0,Gasoline,340.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,None reported,Yes,11500.0,26,0.08582089552238806,1,0,1,0
Ford,Explorer XLT,2013,82900.0,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Gray,At least 1 accident or damage reported,Yes,16000.0,13,0.19300361881785283,1,1,1,0
BMW,Z4 3.0si,2008,59257.0,Gasoline,255.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,18200.0,18,0.307136709587053,1,0,1,1
Lexus,RX 350 F Sport,2016,81400.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Red,At least 1 accident or damage reported,Yes,26000.0,10,0.3194103194103194,1,1,1,1
Hyundai,Accent SEL,2022,5100.0,Gasoline,120.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,19500.0,4,3.823529411764706,1,0,0,0
Ford,Expedition Max XLT,2020,67072.0,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Purple,Black,None reported,Yes,38500.0,6,0.5740100190839694,1,0,1,0
BMW,328 i xDrive,2016,65000.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,19500.0,10,0.3,1,0,1,1
Ford,Fusion SE,2014,80800.0,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Beige,None reported,Yes,10000.0,12,0.12376237623762376,1,0,1,0
Ford,F-150 XLT,2020,53401.0,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Black,None reported,Yes,39500.0,6,0.7396865227242936,1,0,1,0
Ford,F-150 Platinum,2021,15555.0,Gasoline,5.0L 8 Cylinder,10-Speed Automatic,Blue,Black,None reported,Yes,62890.0,5,4.043072966891675,1,0,0,0
Dodge,Ram 1500 SLT Mega Cab,2006,200684.0,Gasoline,345.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,11000.0,20,0.05481254110940583,1,1,1,0
Honda,Civic EX,2013,107000.0,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,14000.0,13,0.1308411214953271,1,0,1,0
Land,Rover Range Rover Velar P250 S R-Dynamic,2020,30500.0,Gasoline,247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Beige,None reported,Yes,44000.0,6,1.4426229508196722,1,0,0,0
Toyota,Tacoma Base,2011,36000.0,Gasoline,159.0HP 2.7L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Gray,Gray,None reported,Yes,20000.0,15,0.5555555555555556,1,0,0,0
Ford,F-250 XLT,2019,38514.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,Gray,At least 1 accident or damage reported,Yes,45998.0,7,1.1943189489536272,1,1,0,0
